user,item,rating,time
1004,380,5,975039953
1004,64,3,975052896
1004,2000,5,975039427
1004,3740,3,975040152
1004,2001,4,975039612
1004,2002,4,975041041
1004,1200,5,975039427
1004,2003,3,975049346
1004,2004,3,975051390
1004,2005,3,975044107
1004,2006,3,975039675
1004,1205,3,975041413
1004,2946,4,975048249
1004,2947,4,975039242
1004,1064,5,975046390
1004,1066,2,975048785
1004,533,1,975041041
1004,70,5,975040606
1004,539,2,975050340
1004,2011,4,975050121
1004,2012,4,975050602
1004,1210,5,975043307
1004,2953,1,975053142
1004,1214,2,975039128
1004,1215,4,975043649
1004,2018,3,975045982
1004,1073,3,975043649
1004,543,3,975051194
1004,1079,4,975047444
1004,3760,3,975049066
1004,1220,5,975039190
1004,3763,2,975039675
1004,2961,2,975051954
1004,1222,2,975039242
1004,2028,4,975039128
1004,1226,4,975048461
1004,1080,4,975047962
1004,2968,4,975043814
1004,1083,4,975050631
1004,551,2,975048785
1004,552,3,975040979
1004,3770,4,975044219
1004,3771,4,975044021
1004,2033,2,975046277
1004,562,1,975047749
1004,564,2,975051194
1004,2041,3,975042992
1004,3785,3,975050253
1004,2046,2,975044107
1004,2048,3,975046390
1004,2986,3,975042438
1005,2987,4,975037816
1005,1250,4,979966838
1005,1252,5,975038633
1005,2997,5,975037224
1005,1259,5,975038016
1005,589,4,975038772
1005,2064,5,975039156
1005,1263,1,975037053
1005,1264,5,975038854
1005,1265,5,975037954
1005,1284,5,975038658
1005,1289,4,975039184
1005,913,5,975037506
1005,930,5,975038682
1005,1466,3,979966876
1005,1610,5,975038930
1005,3072,5,975038063
1005,1617,5,975038633
1005,3081,4,975037769
1005,2289,5,975037980
1005,968,3,975038493
1005,969,2,975037079
1005,3418,4,975038814
1005,2485,3,975037731
1005,2491,1,975037769
1005,233,5,975037413
1005,246,5,975039005
1005,3613,5,975038016
1005,260,5,975038744
1005,266,1,979966940
1005,2858,3,975037199
1005,2859,5,975039041
1005,457,5,975038814
1005,3679,5,975039138
1005,3680,5,975039093
1005,474,5,975038962
1005,1304,5,975037997
1005,1197,5,975038930
1005,1198,4,975037053
1005,3897,5,975039330
1005,3104,4,975038902
1005,3114,5,975037792
1005,2312,4,979966854
1005,1374,5,975038962
1005,858,5,975038736
1005,1391,1,975039443
1005,2194,5,975038902
1005,2348,4,979966854
1005,3157,1,975037769
1005,2355,4,975037274
1005,2369,5,975037304
1005,3174,5,975037506
1005,3175,4,975037442
1005,2394,3,975037680
1005,2395,4,975037731
1005,2396,4,975037731
1005,2398,3,975037079
1005,2700,5,975037769
1005,3361,5,975037980
1005,2706,4,975037199
1005,3512,2,975037680
1005,1911,4,975037351
1005,1912,4,975038930
1005,2716,5,975037465
1005,2723,1,975037627
1005,2599,1,975037413
1005,3543,5,975037351
1005,1953,5,975038736
1005,1954,5,975038854
1005,2759,4,975037304
1005,21,5,975038814
1005,2762,5,975037769
1005,1965,5,975039371
1005,34,5,975038063
1005,2916,4,975038902
1005,2770,5,975037245
1005,45,1,975039498
1005,527,5,975037079
1005,2942,2,975037053
1005,2947,5,975038814
1005,2948,5,975038854
1005,2949,5,975038902
1005,1210,4,975038962
1005,1214,3,975038772
1005,1079,5,975038063
1005,1221,5,975038736
1005,3763,4,975038930
1005,1222,4,975038814
1005,3916,4,979966651
1005,1234,5,975038016
1005,708,4,975039593
1005,1240,5,975038854
1006,3793,4,975035200
1006,3798,4,975035113
1006,2997,2,975036959
1006,3946,2,975035228
1006,736,2,975036601
1006,3052,4,975036019
1006,1608,2,975036544
1006,1617,4,975034909
1006,1644,2,975036874
1006,2600,3,975036699
1006,3409,3,975035113
1006,3273,3,975035479
1006,3275,3,975035316
1006,260,5,975035963
1006,3623,1,975035113
1006,2840,3,975036832
1006,662,3,975036767
1006,1198,5,975034928
1006,3895,1,975035151
1006,2169,2,975034909
1006,1515,1,975036786
1006,1517,4,975037191
1006,2320,3,975036699
1006,858,5,975034855
1006,3300,3,975035445
1006,3174,2,975037130
1006,3190,1,975035560
1006,1590,2,975036728
1006,3355,4,975035151
1006,2706,4,975037250
1006,3510,4,975035113
1006,1917,1,975036061
1006,2722,1,975036803
1006,1923,4,975037067
1006,180,4,975036001
1006,344,4,975037191
1006,2762,4,975037299
1006,3578,5,975035200
1006,1204,5,975034875
1006,1206,5,975036109
1006,1060,4,975037114
1006,3752,3,975035385
1006,3755,3,975035113
1006,3785,1,975035353
1007,2054,4,975031216
1007,1270,5,975031074
1007,1292,3,975030964
1007,2259,4,975031303
1007,3421,5,975030964
1007,2657,4,975031028
1007,3608,5,975031114
1007,2858,3,975031413
1007,1125,5,975031003
1007,3671,4,975030984
1007,1136,5,975030964
1007,3697,5,975030791
1007,1196,5,975030764
1007,1198,5,975030747
1007,2150,3,975031100
1007,2369,4,975031247
1007,2371,4,975031148
1007,2518,4,975031164
1007,2378,5,975031247
1007,1587,3,975030822
1007,2716,5,975031074
1007,2717,4,975031290
1007,3552,5,975031128
1007,1965,4,975031148
1007,2791,5,975031074
1007,2792,5,975031247
1007,3740,3,975031216
1007,2011,5,975031164
1007,2953,3,975030846
1007,3760,4,975030984
1007,1234,3,975030964
1007,1091,4,975031264
1008,2997,4,975029886
1008,1,4,975030379
1008,1401,3,975029754
1008,3948,4,975030517
1008,1276,5,975030224
1008,3037,5,975030396
1008,1294,5,975030237
1008,909,4,975030340
1008,920,4,975029772
1008,785,4,975030024
1008,968,4,975030080
1008,3421,5,975030439
1008,3424,4,975030354
1008,2628,3,975029798
1008,223,4,975029930
1008,260,3,975030424
1008,2694,3,975029909
1008,2858,4,975029873
1008,2863,4,975030282
1008,3671,5,975030396
1008,1136,5,975030316
1008,1307,4,975030340
1008,3861,1,975030810
1008,3868,4,975030379
1008,2300,4,975030265
1008,1513,4,975030112
1008,1394,4,975030316
1008,2369,3,975029946
1008,3175,3,975029995
1008,111,4,975029754
1008,2392,3,975030024
1008,2395,3,975030131
1008,3354,2,975030055
1008,2700,3,975030149
1008,2701,3,975030176
1008,2702,4,975030149
1008,3361,4,975030282
1008,3363,4,975030379
1008,2716,4,975029995
1008,3543,4,975029964
1008,1009,3,975029798
1008,2762,5,975030131
1008,2770,3,975029909
1008,2918,4,975030340
1008,2791,5,975030379
1008,3753,4,975030080
1008,1214,4,975030439
1008,1079,5,975030379
1008,1080,4,975030340
1008,1093,4,975029964
1009,3952,2,975027413
1009,2096,4,975027164
1009,2262,4,975027972
1009,1608,2,975028081
1009,1609,4,975027931
1009,3083,5,975028134
1009,969,5,975028042
1009,3408,4,975027538
1009,3285,4,975027648
1009,3436,2,975027237
1009,3298,5,975027621
1009,410,4,975028016
1009,1885,5,975028254
1009,2846,3,975028042
1009,2858,5,975028174
1009,3831,5,975027760
1009,3858,2,975027869
1009,3861,3,975027730
1009,2124,4,975028016
1009,3897,5,975027318
1009,2329,5,975028201
1009,2504,3,975027931
1009,1566,3,975027236
1009,3317,5,975027594
1009,3185,4,975027594
1009,3189,4,975027760
1009,3363,5,975028201
1009,3510,4,975027538
1009,3512,3,975027621
1009,3513,4,975027594
1009,1916,5,975028236
1009,3527,3,975027237
1009,3534,3,975027802
1009,3536,4,975027760
1009,2599,5,975028273
1009,3565,3,975027671
1009,3566,3,975027760
1009,3578,5,975027558
1009,3594,4,975027648
1009,3598,1,975027648
1009,1200,4,975028134
1009,3747,4,975027594
1009,3751,5,975027730
1009,1210,3,975027236
1009,3753,3,975027594
1009,1214,4,975028100
1009,1220,3,975027164
1009,2023,2,975027164
1009,1225,5,975028174
1009,3911,5,975027318
1009,3916,4,975027380
1009,1097,4,975027189
1010,2987,2,975229211
1010,719,1,975222214
1010,2050,1,975230167
1010,3791,1,975229856
1010,2990,2,975229831
1010,3793,3,976067007
1010,1252,5,975231677
1010,2995,1,975225154
1010,2058,3,975219841
1010,3798,1,1008053016
1010,1257,4,975229211
1010,724,2,975224510
1010,2997,4,1013805669
1010,1258,5,975229047
1010,585,2,975221643
1010,586,4,975221884
1010,587,1,975221786
1010,588,2,975220943
1010,589,3,975027127
1010,3000,3,994706779
1010,1,2,975220910
1010,2,1,975026860
1010,3002,3,975027455
1010,3,1,975222302
1010,5,1,975222108
1010,3005,1,1008052724
1010,1401,3,975227628
1010,6,1,975027768
1010,3006,4,975227747
1010,3008,3,1008052616
1010,1404,2,975224216
1010,9,1,975220179
1010,1405,3,975222031
1010,1407,2,975225025
1010,3949,4,996605600
1010,2064,5,975228827
1010,1262,5,975231363
1010,1263,3,975232042
1010,1265,5,975221185
1010,1266,5,975228466
1010,733,2,975219299
1010,1267,4,975231411
1010,1268,3,975223854
1010,590,3,975219299
1010,736,2,975219502
1010,737,2,975220793
1010,592,4,975229360
1010,593,4,975218535
1010,595,4,975029177
1010,3011,3,975232692
1010,1410,1,975222633
1010,3952,5,984085019
1010,3016,2,975229566
1010,1412,5,975223854
1010,3018,4,975229328
1010,3019,4,975228799
1010,2071,4,975224003
1010,2072,1,975230025
1010,1270,4,975228739
1010,1271,2,975223776
1010,2076,5,975228827
1010,1274,4,975228978
1010,1275,4,975229171
1010,1276,3,975231677
1010,743,1,975222496
1010,3020,3,975219930
1010,3024,2,975026803
1010,1422,1,975225478
1010,3029,3,975229211
1010,2081,1,975229507
1010,2082,1,975222108
1010,2084,1,975225339
1010,750,4,975231928
1010,1284,3,1025688195
1010,1285,4,975228799
1010,2088,1,975230167
1010,1286,4,975229920
1010,1288,5,1013427801
1010,3033,2,975230000
1010,2231,1,975223924
1010,2232,4,975225847
1010,1431,3,975220595
1010,3036,2,975229634
1010,3039,4,975229211
1010,903,3,1013805466
1010,2093,2,975229856
1010,1291,4,975228739
1010,904,3,1013960474
1010,2094,3,975219502
1010,2097,3,975229724
1010,1295,1,975229360
1010,908,5,975232107
1010,1297,2,975228978
1010,1298,5,975229540
1010,765,1,975222440
1010,2240,2,975229798
1010,3043,1,975222566
1010,3044,2,975031989
1010,2243,3,975229211
1010,2245,4,975229798
1010,910,4,975232190
1010,2247,2,975229669
1010,1445,1,975226783
1010,912,5,975232133
1010,2248,4,975228827
1010,913,4,975232133
1010,2249,2,975222058
1010,778,4,975027098
1010,3052,3,975029220
1010,2253,1,975218863
1010,923,5,975232161
1010,1459,2,975225453
1010,780,2,975220227
1010,783,1,975225306
1010,785,3,975221739
1010,786,1,975220379
1010,788,2,975218819
1010,3203,3,975229507
1010,2402,1,975230384
1010,2403,4,975229894
1010,1601,2,975224935
1010,3060,2,975221233
1010,2405,1,994707298
1010,1603,1,975225847
1010,3208,1,975220379
1010,2406,3,975229396
1010,1604,3,975220526
1010,3063,3,975226576
1010,2407,3,975229753
1010,2261,3,975229669
1010,2408,1,975230428
1010,2262,1,1008052054
1010,2409,2,994707180
1010,2263,3,975230384
1010,2264,1,975230313
1010,1608,2,975220029
1010,3068,3,975228877
1010,1464,5,975032023
1010,2268,2,975223682
1010,1466,4,975029238
1010,933,3,994449145
1010,1468,1,975222633
1010,798,1,975219551
1010,799,3,975224995
1010,3210,4,975229171
1010,2410,3,975230081
1010,2411,2,975230458
1010,2412,1,975220760
1010,1610,3,975027499
1010,1611,3,975027636
1010,3071,2,975229047
1010,3072,3,975229293
1010,2416,3,975229597
1010,3219,3,1008052724
1010,2418,2,975230025
1010,1616,2,975220227
1010,2273,3,975220124
1010,1617,3,975027127
1010,1472,3,975226371
1010,1619,1,975224409
1010,1474,1,975222543
1010,2278,3,975219841
1010,1476,4,975228092
1010,2420,3,975229540
1010,2421,1,975230384
1010,1620,2,975224070
1010,2424,2,975221812
1010,1622,2,975222672
1010,3082,2,975220029
1010,2427,3,975219751
1010,1625,4,975029220
1010,2282,2,975221341
1010,1626,1,975220793
1010,1627,1,975032023
1010,1482,3,975221273
1010,3087,4,975229566
1010,1485,2,975221739
1010,2288,4,975228739
1010,2289,5,975228073
1010,1487,1,975225327
1010,1488,2,975220179
1010,2431,1,975222470
1010,3235,3,975230586
1010,1633,4,975228466
1010,2291,3,975027499
1010,1635,3,975231928
1010,1636,1,994707180
1010,2439,5,975226929
1010,2294,2,975220943
1010,1639,3,975027682
1010,3098,5,975229293
1010,1497,1,975220793
1010,1499,1,975220719
1010,3243,1,975222237
1010,1641,4,975221185
1010,3246,1,975223904
1010,3247,1,975222108
1010,3248,1,975222613
1010,1644,2,975225183
1010,3249,1,975226447
1010,1645,1,975225025
1010,3253,3,975027578
1010,2451,1,975230223
1010,3254,1,975221996
1010,3255,4,975221548
1010,3256,3,975219930
1010,2455,3,975229441
1010,1653,2,975225823
1010,3258,1,975222187
1010,1654,1,975221039
1010,3259,2,975224446
1010,2457,2,975229293
1010,2458,1,975230458
1010,1658,2,975226421
1010,3260,2,975027636
1010,3261,3,975221391
1010,2605,2,975226597
1010,3408,3,1013805817
1010,2606,1,975222496
1010,3263,3,975221812
1010,1805,3,975032023
1010,3264,2,975225056
1010,1806,1,975221672
1010,1660,3,975027211
1010,2463,1,975229396
1010,3267,3,994706913
1010,1663,3,975229171
1010,3269,2,975225902
1010,2468,2,975230408
1010,2469,2,975229831
1010,1667,2,975220259
1010,1668,1,975223836
1010,991,4,975226735
1010,994,4,975223598
1010,998,1,975220793
1010,2611,4,995388840
1010,3271,3,975027555
1010,3418,2,975219751
1010,2470,3,975229597
1010,3273,1,975031950
1010,2617,3,1008052724
1010,2471,1,975230275
1010,3274,1,975220526
1010,2472,3,975229951
1010,2474,2,975229471
1010,1672,2,975224003
1010,1673,2,975027455
1010,203,1,975222058
1010,2476,2,975229634
1010,1674,4,975229121
1010,204,1,975220719
1010,1676,4,975220029
1010,3421,3,975232431
1010,3422,2,975229507
1010,3423,1,975229856
1010,3424,3,975228827
1010,1822,1,975221039
1010,1824,3,975027499
1010,2628,4,975218819
1010,3285,2,1013805669
1010,1682,4,975223554
1010,216,3,975221965
1010,1687,3,975220379
1010,1688,1,975225327
1010,1689,4,975221996
1010,3430,2,994707364
1010,1831,1,975225935
1010,1833,2,975220526
1010,3438,1,975218863
1010,2490,3,975220029
1010,1834,5,975228315
1010,3439,1,975219154
1010,2492,1,975222655
1010,1690,2,975220331
1010,1837,1,975222613
1010,1693,4,975031586
1010,223,5,975227357
1010,3298,2,1013805730
1010,1694,3,975223488
1010,225,2,975226447
1010,229,2,1008052679
1010,3440,1,975219154
1010,3441,2,975230140
1010,2640,3,994706954
1010,2641,4,975229798
1010,3444,3,975229831
1010,2642,1,975230428
1010,3448,4,975229634
1010,1845,3,975221185
1010,231,4,975221739
1010,1848,1,975224696
1010,233,3,1013426851
1010,234,1,975222543
1010,235,5,975026860
1010,239,1,975222543
1010,3450,3,975221696
1010,3452,1,994707228
1010,1855,1,975222470
1010,246,5,975227719
1010,247,4,975227674
1010,2802,3,994707262
1010,2803,2,975226405
1010,2804,4,975232401
1010,3608,3,975229047
1010,2807,1,975225969
1010,2808,2,975220633
1010,1862,2,975225223
1010,1863,1,975222496
1010,3468,5,975231928
1010,2668,1,975230223
1010,252,2,975221757
1010,1869,2,975220633
1010,253,3,975224090
1010,255,1,975222672
1010,256,1,975225935
1010,259,4,975226405
1010,3614,3,975221672
1010,3617,3,979142120
1010,2817,1,975226783
1010,2818,1,975226794
1010,3476,4,975029238
1010,3478,2,975229894
1010,1875,3,975221757
1010,405,1,975220719
1010,1876,2,975220293
1010,260,5,975228138
1010,407,1,975225123
1010,3623,1,994707147
1010,3481,2,976434406
1010,2827,1,1013805669
1010,410,1,975221786
1010,2683,2,975221846
1010,411,1,975222566
1010,412,1,975223776
1010,1883,1,975221391
1010,413,2,975222440
1010,1884,4,975221996
1010,414,1,975222058
1010,3489,2,975218863
1010,415,1,975222440
1010,2688,2,1013805891
1010,1889,3,1008052652
1010,273,1,975225123
1010,276,1,975222566
1010,3638,3,994707228
1010,2692,4,975027185
1010,420,1,975227046
1010,2693,3,1025688215
1010,2694,2,975221391
1010,1892,1,975225362
1010,3499,3,975224995
1010,1895,1,975225722
1010,280,5,975227987
1010,2699,1,975220179
1010,1897,1,975223962
1010,428,4,975223682
1010,288,3,975220029
1010,1100,1,975220526
1010,1101,2,975229894
1010,3649,2,975230223
1010,431,3,975223889
1010,432,1,975222566
1010,434,3,975219502
1010,435,1,975222237
1010,436,3,975226670
1010,438,1,975220633
1010,292,2,975220179
1010,293,3,975223210
1010,296,5,975027127
1010,2858,5,975218481
1010,440,2,975221341
1010,441,2,975027578
1010,442,3,975220227
1010,3802,2,975220719
1010,1120,2,975027748
1010,3662,1,975225154
1010,3809,4,975221739
1010,2861,2,1013805817
1010,2862,1,975230408
1010,1123,3,975027602
1010,1124,3,975229566
1010,1126,1,975219154
1010,2866,2,975218339
1010,1127,3,975229121
1010,2867,3,975229121
1010,1128,2,975229669
1010,1129,3,975229171
1010,450,2,975221868
1010,454,2,975223924
1010,456,2,975224575
1010,457,2,975027336
1010,3671,3,975232107
1010,600,3,975226642
1010,1135,1,975229669
1010,3677,3,975027389
1010,2875,1,975225478
1010,1136,4,975231363
1010,608,5,975218461
1010,464,1,975219468
1010,466,1,975220564
1010,468,4,975221846
1010,3826,2,1008053016
1010,3680,1,1013427929
1010,3683,4,975228667
1010,2881,1,975220331
1010,3684,2,975229396
1010,610,3,994706838
1010,3685,4,975229328
1010,611,1,975225201
1010,3688,1,975230140
1010,2886,1,975222613
1010,1147,4,975026998
1010,2888,1,1013805817
1010,471,4,975227719
1010,474,3,975219841
1010,475,4,975027555
1010,479,2,975220124
1010,3831,1,979142064
1010,3835,2,975226685
1010,3836,3,994706997
1010,3838,1,975225183
1010,2890,2,975223554
1010,3693,3,975229634
1010,3697,3,975220564
1010,3698,3,975230000
1010,3699,2,975229753
1010,2897,2,975229507
1010,2898,2,975225056
1010,480,3,975219337
1010,481,3,975224150
1010,482,3,975027729
1010,628,2,975226241
1010,485,3,975220379
1010,489,1,975222543
1010,2100,2,975229360
1010,3841,2,975220633
1010,1302,4,975229121
1010,3844,2,975229951
1010,1304,5,994706747
1010,3846,3,975230167
1010,2107,1,975225154
1010,2108,3,975027768
1010,1307,5,975228877
1010,631,1,975225339
1010,493,4,975029284
1010,494,1,975220124
1010,2111,2,975229360
1010,2112,3,975224336
1010,3852,3,1012189705
1010,2114,2,975229507
1010,2115,3,975229753
1010,2117,4,975229669
1010,2118,4,975229328
1010,1171,4,975221548
1010,1179,5,975218504
1010,648,2,975032023
1010,2121,3,975230458
1010,2122,3,975230458
1010,1320,2,975220293
1010,1321,3,975229211
1010,3863,1,1008052991
1010,2125,3,975225588
1010,2126,2,975220259
1010,3868,4,975228978
1010,3869,2,975222031
1010,1183,3,975224174
1010,1185,4,975229047
1010,1186,3,975229360
1010,653,2,975218863
1010,2133,3,1041477172
1010,2134,2,975229724
1010,800,4,975027477
1010,2139,3,975229441
1010,1191,1,975223352
1010,1339,3,975225025
1010,1193,5,975231967
1010,662,1,975226447
1010,1196,5,975228175
1010,1197,4,975232161
1010,1198,5,975228642
1010,667,1,975220760
1010,2140,2,975229540
1010,2141,2,975229597
1010,2142,1,975222496
1010,2143,2,975230102
1010,2144,1,975229471
1010,1342,1,975225096
1010,2145,1,975229669
1010,1343,2,975027662
1010,810,1,975219165
1010,2146,2,975229951
1010,2147,1,1013805730
1010,813,2,975222393
1010,2149,1,1013428176
1010,818,1,975221965
1010,673,1,975219154
1010,2150,2,975229360
1010,2153,1,975220760
1010,1352,3,1008052724
1010,1353,1,975222440
1010,3896,3,1008052961
1010,3897,4,1008052095
1010,1356,4,975219299
1010,1357,3,975223620
1010,1358,4,975228297
1010,3100,2,975223734
1010,3101,3,975229753
1010,3104,4,975229075
1010,2302,3,975221365
1010,3105,4,975223836
1010,3107,3,975219841
1010,3108,3,975221253
1010,2161,3,975229634
1010,2162,1,975219154
1010,2166,2,975225769
1010,2167,3,975219299
1010,832,2,975223941
1010,2168,1,975225565
1010,833,2,975222262
1010,2169,2,975222237
1010,1367,1,975222031
1010,835,3,975224150
1010,691,1,975222214
1010,692,1,975220719
1010,839,1,975220760
1010,694,1,975220526
1010,695,3,1008052695
1010,2311,3,975230000
1010,3114,2,975220910
1010,2312,2,975229471
1010,2313,5,975228799
1010,2315,1,975225183
1010,1515,1,975226597
1010,2318,4,975027312
1010,1370,1,975219930
1010,1517,4,975221273
1010,1371,4,994707228
1010,2174,3,975229047
1010,1518,2,975219988
1010,1372,2,975219468
1010,1373,3,975230313
1010,1374,4,975228978
1010,1375,3,975229856
1010,1376,4,975229293
1010,1377,2,975219551
1010,1378,2,975229951
1010,1379,2,975220259
1010,849,1,975219551
1010,3120,2,975221936
1010,2322,1,975220673
1010,2325,1,975221846
1010,2327,1,975225096
1010,2328,1,975225123
1010,2329,4,979141722
1010,1527,1,975219930
1010,1381,1,975230636
1010,1382,1,975220633
1010,1385,1,975220179
1010,2189,3,975220974
1010,1387,2,994706801
1010,858,3,975231363
1010,3130,1,975222440
1010,2334,1,975219930
1010,2336,4,1025688195
1010,1390,3,975222302
1010,2193,1,975229724
1010,1391,1,975220293
1010,2194,5,975228765
1010,1392,3,975221365
1010,2195,4,975227470
1010,2196,1,975220793
1010,1394,4,975231411
1010,1395,2,975229669
1010,1396,2,975031570
1010,866,4,975031851
1010,2344,4,975229441
1010,3147,2,975027358
1010,3148,4,992035274
1010,1544,2,975220526
1010,2347,2,994707012
1010,2348,4,975228799
1010,1546,3,975221139
1010,875,1,975029303
1010,876,1,975220227
1010,879,2,975225154
1010,2352,2,975229441
1010,2353,2,975027662
1010,1552,2,975219337
1010,2359,4,975027602
1010,880,1,975225902
1010,2500,2,975222470
1010,2502,4,975228032
1010,3160,2,978132400
1010,1702,1,975218863
1010,2505,3,975226670
1010,3308,2,975229798
1010,1704,2,975027287
1010,3165,2,975220564
1010,1707,1,975222655
1010,1562,1,975220760
1010,1563,3,975224409
1010,2366,3,994706747
1010,2367,1,994707197
1010,1566,1,975225306
1010,2369,1,975230025
1010,893,4,975027682
1010,2513,3,975230102
1010,1711,3,975221643
1010,3316,1,1008053016
1010,2514,1,975225201
1010,3317,2,1004455073
1010,1713,2,975221061
1010,2517,3,975230000
1010,2371,1,975229441
1010,100,2,975226670
1010,3175,3,1013805891
1010,2373,1,975230140
1010,1717,1,975225096
1010,101,2,975221548
1010,2374,1,975230025
1010,2375,1,975230102
1010,1573,1,975219841
1010,2376,1,975230167
1010,1721,5,975228427
1010,1722,2,975219930
1010,2525,2,975230140
1010,3182,3,1008053293
1010,2527,3,994706954
1010,2528,4,994706913
1010,1580,3,975219299
1010,110,5,975219751
1010,2529,2,994706801
1010,111,5,975026818
1010,112,3,975219299
1010,1729,3,975027602
1010,3188,2,1007760754
1010,1584,1,975223734
1010,2389,1,975225183
1010,1587,3,975229540
1010,1589,3,975032023
1010,1730,3,975223576
1010,1732,4,975031851
1010,2391,4,1008052616
1010,2392,1,1013805891
1010,1590,1,975225508
1010,2393,2,975220179
1010,1591,2,975220596
1010,2394,1,975220943
1010,122,1,975221936
1010,3197,1,975229856
1010,2395,3,975027370
1010,2396,4,1013806076
1010,1594,3,992035304
1010,126,1,975218819
1010,1597,2,975220124
1010,1598,1,975226500
1010,1599,1,975220379
1010,3342,3,975228765
1010,3343,2,975229507
1010,2541,3,975224510
1010,2542,5,975227899
1010,2546,1,975224301
1010,1747,4,975221286
1010,1748,4,975027578
1010,132,2,975226371
1010,2551,3,975229396
1010,1752,1,994707364
1010,3358,3,975221391
1010,141,2,975221391
1010,144,3,975221581
1010,145,1,975029284
1010,147,4,975227046
1010,3500,1,975221696
1010,3501,4,975229597
1010,2700,2,975027336
1010,2701,1,975220760
1010,3505,2,975229328
1010,3360,4,975229236
1010,3361,4,975229075
1010,3362,3,975232431
1010,2706,4,975221739
1010,2560,1,975225154
1010,2707,2,975226371
1010,1760,1,975222346
1010,1762,1,975225056
1010,1909,5,975032023
1010,150,2,975027287
1010,151,3,975027729
1010,152,3,975225056
1010,153,1,975220564
1010,159,3,975224036
1010,3510,3,1013805891
1010,2710,4,975224995
1010,3513,2,976067028
1010,2712,2,1025688547
1010,2713,1,975225096
1010,1911,2,975222031
1010,1912,3,975027269
1010,2716,4,975228765
1010,2717,2,975230348
1010,2571,5,975227955
1010,2718,3,1013805817
1010,2572,3,1013805669
1010,1916,4,975027336
1010,300,4,975027636
1010,2719,1,975225183
1010,1917,2,975219337
1010,1771,1,975225223
1010,1918,2,975221846
1010,1772,1,975222633
1010,1919,1,975221039
1010,160,1,975220760
1010,1777,2,975221581
1010,161,1,975223682
1010,162,3,975223302
1010,1779,1,975225902
1010,163,1,975225638
1010,165,3,975220124
1010,3524,1,975229951
1010,2722,1,975220259
1010,1920,2,975218819
1010,3525,2,975230000
1010,2723,2,1013805956
1010,1921,4,975027768
1010,3526,4,975229171
1010,3527,4,975229293
1010,2580,3,1013805891
1010,2581,4,975228005
1010,3384,4,994706973
1010,3386,5,975027420
1010,3387,2,975230348
1010,1783,2,975224935
1010,3388,2,975230313
1010,1785,4,975027555
1010,315,1,975220673
1010,316,3,975219551
1010,317,2,975218863
1010,318,5,975223395
1010,172,2,975220719
1010,173,1,975220564
1010,175,4,975027477
1010,177,2,975225123
1010,3534,2,1013805669
1010,3535,2,1008052991
1010,2735,3,975230275
1010,2736,2,975229724
1010,3394,1,975230223
1010,1792,2,975220331
1010,3397,3,975229597
1010,2596,3,975223620
1010,1794,3,975221786
1010,2597,1,975222262
1010,2598,2,975221996
1010,180,4,975027662
1010,327,1,975220633
1010,1799,3,975224174
1010,329,3,975219502
1010,185,2,975225902
1010,188,2,975225025
1010,3543,3,1013428104
1010,2741,1,975230384
1010,1004,1,975220760
1010,1005,1,975222543
1010,2745,4,975228765
1010,2746,1,975229634
1010,10,2,975219468
1010,333,3,975221996
1010,11,2,975221319
1010,12,3,975222613
1010,13,1,975220974
1010,14,2,975223962
1010,337,4,975223520
1010,338,1,975225902
1010,16,3,975223682
1010,17,3,975027499
1010,194,2,975027748
1010,18,3,975226463
1010,195,2,975222346
1010,19,1,975222655
1010,196,3,975225123
1010,198,3,975219988
1010,3552,4,975229211
1010,2750,2,975229328
1010,2751,1,975229798
1010,1953,4,975232692
1010,1954,4,994706779
1010,1958,2,975229441
1010,21,3,975029284
1010,344,4,975221672
1010,23,1,975226500
1010,24,3,975225902
1010,25,4,975027455
1010,349,3,975219337
1010,3700,2,975229171
1010,3701,3,975229634
1010,3702,3,994706997
1010,2900,1,975230223
1010,3703,1,994706838
1010,3704,2,975229669
1010,3705,1,975220633
1010,3706,1,975229566
1010,3707,1,975229894
1010,1020,2,975221672
1010,3708,3,975230275
1010,2906,1,1013806017
1010,1021,1,975222543
1010,3709,2,975225056
1010,2761,2,975220910
1010,2908,3,976434247
1010,2762,4,975226241
1010,1960,3,975229047
1010,2763,3,975220029
1010,1961,3,975026860
1010,1962,4,975229507
1010,350,2,975226371
1010,1967,3,975229597
1010,351,1,975222302
1010,1968,2,1013427825
1010,353,3,975220227
1010,354,4,975227377
1010,32,4,975223473
1010,355,1,975222470
1010,356,2,975221608
1010,34,5,975221039
1010,36,4,975227423
1010,3710,1,975230458
1010,3712,1,975221812
1010,2912,5,975027712
1010,2913,1,975222346
1010,3716,2,1010474671
1010,3717,1,1013805891
1010,2915,3,975229328
1010,2916,4,975031867
1010,2770,3,1013805730
1010,2917,3,975228978
1010,2771,2,975224174
1010,2918,5,975229075
1010,1970,1,975230428
1010,1033,3,975230140
1010,500,2,975221672
1010,1034,4,975027047
1010,502,1,975220793
1010,1036,5,975228704
1010,3578,2,975224621
1010,1974,3,975230081
1010,1037,3,975220379
1010,504,1,975220526
1010,1976,1,975230458
1010,360,1,975222496
1010,507,2,975220124
1010,508,3,975223889
1010,509,2,975224003
1010,364,2,975220943
1010,42,2,975220259
1010,44,2,975219551
1010,45,2,975027578
1010,367,2,975218819
1010,368,4,975220124
1010,47,3,975027160
1010,48,1,975225327
1010,2921,2,975218339
1010,2924,4,975231967
